wall,role,pid,rss_kb,pcpu
1783294504,BROWSER,31707,100208,0.0
1783294504,LIVE,31698,65504,0.1
1783294504,CHROMIUM,31734,80192,0.0
1783294504,CHROMIUM,31735,139552,98.0
1783294504,CHROMIUM,31736,42208,0.0
1783294564,SERVE,31694,49328,0.1
1783294564,GEN,31684,46272,0.0
1783294564,BROWSER,31707,100208,0.0
1783294564,LIVE,31698,65472,0.1
1783294564,CHROMIUM,31734,80176,0.0
1783294564,CHROMIUM,31735,133984,99.0
1783294564,CHROMIUM,31736,42192,0.0
1783294624,SERVE,31694,49328,0.1
1783294624,GEN,31684,45568,0.0
1783294624,BROWSER,31707,100176,0.0
1783294624,LIVE,31698,65728,0.1
1783294624,CHROMIUM,31734,80192,0.0
1783294624,CHROMIUM,31735,152112,96.7
1783294624,CHROMIUM,31736,42192,0.0
1783294684,SERVE,31694,48992,0.1
1783294684,GEN,31684,45600,0.0
1783294684,BROWSER,31707,100208,0.0
1783294684,LIVE,31698,65520,0.1
1783294684,CHROMIUM,31734,80192,0.0
1783294684,CHROMIUM,31735,133984,98.6
1783294684,CHROMIUM,31736,42192,0.0
1783294744,SERVE,31694,49328,0.1
1783294744,GEN,31684,45648,0.0
1783294744,BROWSER,31707,100208,0.0
1783294744,LIVE,31698,65264,0.1
1783294744,CHROMIUM,31734,80176,0.0
1783294744,CHROMIUM,31735,139552,96.6
1783294744,CHROMIUM,31736,42192,0.0
1783294804,SERVE,31694,49008,0.1
1783294804,GEN,31684,45696,0.0
1783294804,BROWSER,31707,100208,0.0
1783294804,LIVE,31698,65552,0.1
1783294804,CHROMIUM,31734,80176,0.0
1783294804,CHROMIUM,31735,139552,97.2
1783294804,CHROMIUM,31736,42192,0.0
1783294864,SERVE,31694,49312,0.1
1783294864,GEN,31684,45744,0.0
1783294864,BROWSER,31707,100208,0.0
1783294864,LIVE,31698,65392,0.1
1783294864,CHROMIUM,31734,80160,0.0
1783294864,CHROMIUM,31735,133984,97.9
1783294864,CHROMIUM,31736,42192,0.0
1783294924,SERVE,31694,49008,0.1
1783294924,GEN,31684,45776,0.0
1783294924,BROWSER,31707,100176,0.1
1783294924,LIVE,31698,65632,0.1
1783294924,CHROMIUM,31734,80160,0.0
1783294924,CHROMIUM,31735,133984,102.9
1783294924,CHROMIUM,31736,42192,0.0
1783294984,SERVE,31694,49280,0.1
1783294984,GEN,31684,45808,0.0
1783294984,BROWSER,31707,100176,0.1
1783294984,LIVE,31698,65504,0.1
1783294984,CHROMIUM,31734,80192,0.0
1783294984,CHROMIUM,31735,151472,97.4
1783294984,CHROMIUM,31736,42192,0.0
1783295044,SERVE,31694,49008,0.1
1783295044,GEN,31684,45840,0.0
1783295044,BROWSER,31707,100208,0.0
1783295044,LIVE,31698,65776,0.1
1783295044,CHROMIUM,31734,80192,0.0
1783295044,CHROMIUM,31735,152112,102.0
1783295044,CHROMIUM,31736,42192,0.0
1783295105,SERVE,31694,49184,0.1
1783295105,GEN,31684,45872,0.0
1783295105,BROWSER,31707,100208,0.0
1783295105,LIVE,31698,65552,0.1
1783295105,CHROMIUM,31734,80192,0.0
1783295105,CHROMIUM,31735,169872,101.1
1783295105,CHROMIUM,31736,42192,0.0
1783295165,SERVE,31694,49328,0.0
1783295165,GEN,31684,45904,0.0
1783295165,BROWSER,31707,100208,0.0
1783295165,LIVE,31698,65776,0.1
1783295165,CHROMIUM,31734,80192,0.0
1783295165,CHROMIUM,31735,140448,101.7
1783295165,CHROMIUM,31736,42192,0.0
1783295225,SERVE,31694,49136,0.1
1783295225,GEN,31684,45952,0.0
1783295225,BROWSER,31707,100176,0.1
1783295225,LIVE,31698,65552,0.1
1783295225,CHROMIUM,31734,80176,0.0
1783295225,CHROMIUM,31735,152112,99.0
1783295225,CHROMIUM,31736,42192,0.0
1783295285,SERVE,31694,49344,0.1
1783295285,GEN,31684,45984,0.0
1783295285,BROWSER,31707,100208,0.0
1783295285,LIVE,31698,65264,0.1
1783295285,CHROMIUM,31734,80176,0.0
1783295285,CHROMIUM,31735,143472,94.1
1783295285,CHROMIUM,31736,42192,0.0
1783295345,SERVE,31694,49024,0.1
1783295345,GEN,31684,46032,0.0
1783295345,BROWSER,31707,100208,0.0
1783295345,LIVE,31698,65616,0.1
1783295345,CHROMIUM,31734,80192,0.0
1783295345,CHROMIUM,31735,139552,100.0
1783295345,CHROMIUM,31736,42192,0.0
1783295405,SERVE,31694,49344,0.1
1783295405,GEN,31684,46064,0.0
1783295405,BROWSER,31707,100192,0.0
1783295405,LIVE,31698,65488,0.1
1783295405,CHROMIUM,31734,80192,0.0
1783295405,CHROMIUM,31735,139552,99.4
1783295405,CHROMIUM,31736,42192,0.0
1783295465,SERVE,31694,49024,0.1
1783295465,GEN,31684,46096,0.0
1783295465,BROWSER,31707,100224,0.0
1783295465,LIVE,31698,65744,0.1
1783295465,CHROMIUM,31734,80176,0.0
1783295465,CHROMIUM,31735,134112,102.8
1783295465,CHROMIUM,31736,42192,0.0
1783295525,SERVE,31694,49328,0.0
1783295525,GEN,31684,46160,0.0
1783295525,BROWSER,31707,100192,0.0
1783295525,LIVE,31698,65808,0.1
1783295525,CHROMIUM,31734,80192,0.0
1783295525,CHROMIUM,31735,139552,101.0
1783295525,CHROMIUM,31736,42192,0.0
1783295585,SERVE,31694,49024,0.1
1783295585,GEN,31684,46192,0.0
1783295585,BROWSER,31707,100224,0.0
1783295585,LIVE,31698,66032,0.1
1783295585,CHROMIUM,31734,80192,0.0
1783295585,CHROMIUM,31735,133984,102.8
1783295585,CHROMIUM,31736,42192,0.0
1783295645,SERVE,31694,49264,0.1
1783295645,GEN,31684,46208,0.0
1783295645,BROWSER,31707,100192,0.0
1783295645,LIVE,31698,65808,0.1
1783295645,CHROMIUM,31734,80192,0.0
1783295645,CHROMIUM,31735,134880,103.7
1783295645,CHROMIUM,31736,42192,0.0
1783295705,SERVE,31694,49024,0.1
1783295705,GEN,31684,46288,0.0
1783295705,BROWSER,31707,100224,0.0
1783295705,LIVE,31698,65536,0.1
1783295705,CHROMIUM,31734,80192,0.0
1783295705,CHROMIUM,31735,139680,101.9
1783295705,CHROMIUM,31736,42192,0.0
1783295765,SERVE,31694,49200,0.1
1783295765,GEN,31684,46320,0.0
1783295765,BROWSER,31707,100224,0.0
1783295765,LIVE,31698,65824,0.1
1783295765,CHROMIUM,31734,80192,0.0
1783295765,CHROMIUM,31735,139680,102.6
1783295765,CHROMIUM,31736,42192,0.0
1783295825,SERVE,31694,49344,0.0
1783295825,GEN,31684,45616,0.0
1783295825,BROWSER,31707,100224,0.0
1783295825,LIVE,31698,65680,0.1
1783295825,CHROMIUM,31734,80192,0.0
1783295825,CHROMIUM,31735,139680,100.3
1783295825,CHROMIUM,31736,42192,0.0
1783295885,SERVE,31694,49168,0.1
1783295885,GEN,31684,45632,0.0
1783295885,BROWSER,31707,100192,0.0
1783295885,LIVE,31698,65952,0.1
1783295885,CHROMIUM,31734,80176,0.0
1783295885,CHROMIUM,31735,139552,97.4
1783295885,CHROMIUM,31736,42192,0.0
1783295945,SERVE,31694,49344,0.1
1783295945,GEN,31684,45680,0.0
1783295945,BROWSER,31707,100224,0.0
1783295945,LIVE,31698,65856,0.1
1783295945,CHROMIUM,31734,80176,0.0
1783295945,CHROMIUM,31735,133984,98.1
1783295945,CHROMIUM,31736,42192,0.0
1783296005,SERVE,31694,49088,0.1
1783296005,GEN,31684,45712,0.0
1783296005,BROWSER,31707,100224,0.0
1783296005,LIVE,31698,66112,0.1
1783296005,CHROMIUM,31734,80160,0.0
1783296005,CHROMIUM,31735,139552,93.8
1783296005,CHROMIUM,31736,42192,0.0
1783296065,SERVE,31694,49344,0.1
1783296065,GEN,31684,45744,0.0
1783296065,BROWSER,31707,100240,0.1
1783296065,LIVE,31698,66256,0.1
1783296065,CHROMIUM,31734,80128,0.0
1783296065,CHROMIUM,31735,139680,97.7
1783296065,CHROMIUM,31736,42192,0.0
1783296125,SERVE,31694,49168,0.1
1783296125,GEN,31684,45776,0.0
1783296125,BROWSER,31707,100016,0.1
1783296125,LIVE,31698,66224,0.1
1783296125,CHROMIUM,31734,80128,0.0
1783296125,CHROMIUM,31735,134112,108.4
1783296125,CHROMIUM,31736,42192,0.0
1783296185,SERVE,31694,49344,0.1
1783296185,GEN,31684,45808,0.0
1783296185,BROWSER,31707,100240,0.0
1783296185,LIVE,31698,66032,0.1
1783296185,CHROMIUM,31734,80128,0.0
1783296185,CHROMIUM,31735,135648,94.1
1783296185,CHROMIUM,31736,42192,0.0
1783296246,SERVE,31694,49200,0.1
1783296246,BROWSER,31707,100048,0.0
1783296246,LIVE,31698,65776,0.1
1783296246,CHROMIUM,31734,80112,0.0
1783296246,CHROMIUM,31735,139680,101.1
1783296246,CHROMIUM,31736,42192,0.0
1783296306,SERVE,31694,49024,0.1
1783296306,BROWSER,31707,100240,0.1
1783296306,LIVE,31698,66080,0.1
1783296306,CHROMIUM,31734,80128,0.0
1783296306,CHROMIUM,31735,152240,101.1
1783296306,CHROMIUM,31736,42192,0.0
1783296366,SERVE,31694,49264,0.1
1783296366,BROWSER,31707,100224,0.0
1783296366,LIVE,31698,65968,0.1
1783296366,CHROMIUM,31734,80128,0.0
1783296366,CHROMIUM,31735,151472,97.8
1783296366,CHROMIUM,31736,42192,0.0
1783296426,SERVE,31694,49024,0.1
1783296426,BROWSER,31707,100256,0.1
1783296426,LIVE,31698,66224,0.1
1783296426,CHROMIUM,31734,80128,0.0
1783296426,CHROMIUM,31735,133344,99.3
1783296426,CHROMIUM,31736,42192,0.0
1783296486,SERVE,31694,49248,0.1
1783296486,BROWSER,31707,100256,0.0
1783296486,LIVE,31698,66032,0.1
1783296486,CHROMIUM,31734,80128,0.0
1783296486,CHROMIUM,31735,138912,98.1
1783296486,CHROMIUM,31736,42192,0.0
1783296546,SERVE,31694,49024,0.1
1783296546,BROWSER,31707,100224,0.0
1783296546,LIVE,31698,66256,0.1
1783296546,CHROMIUM,31734,80112,0.0
1783296546,CHROMIUM,31735,160976,98.7
1783296546,CHROMIUM,31736,42192,0.0
1783296606,SERVE,31694,49264,0.1
1783296606,BROWSER,31707,100256,0.1
1783296606,LIVE,31698,66032,0.1
1783296606,CHROMIUM,31734,80112,0.0
1783296606,CHROMIUM,31735,133344,101.9
1783296606,CHROMIUM,31736,42192,0.0
